log_hr,hr,se_log_hr,z,p_value,variable,model,cohort,n,n_events,hr_lower,hr_upper
0.33716730204967804,1.4009734298593823,0.04029533380541044,8.367403126076267,5.890191246046956e-17,Low IC / High Env,M5_6group,HRS,20543,8217,1.294582756899601,1.5161074413446536
0.7050206166370764,2.0238884102650654,0.03671542182170684,19.202301966206885,3.540478293963166e-82,Low IC / Low Env,M5_6group,HRS,20543,8217,1.8833618347410088,2.1749003413189234
0.05985010702068457,1.0616773966298774,0.0014566436752636676,41.08767850164254,0,age,M5_6group,HRS,20543,8217,1.058650607556614,1.0647128395989858
0.051465573946288506,1.0528129414733824,0.023087605465498214,2.2291429929014477,0.02580439212271725,female,M5_6group,HRS,20543,8217,1.0062332133575684,1.101548900413762
0.3164425492975136,1.3722374039687455,0.008695068894726867,36.393334328773456,5.4268269148447e-290,chronic_n,M5_6group,HRS,20543,8217,1.3490494242699462,1.3958239475695329
-0.5182561889052693,0.5955581839554183,0.044188625992295186,-11.728271184436316,9.130445887492956e-32,ic_cfa,M1_IC,MHAS,7695,1754,0.5461476623969388,0.6494389244835553
0.03545077329721528,1.0360866437434155,0.003333593415842394,10.634402242559302,2.0614637057445244e-26,age,M1_IC,MHAS,7695,1754,1.0293390839339014,1.0428784353945972
0.20810326677685426,1.231340319529579,0.049913256705487956,4.169298509307114,3.055385958179005e-5,female,M1_IC,MHAS,7695,1754,1.1165831726744524,1.3578916641449905
0.3204468850985457,1.3777433197436577,0.025388749531157988,12.621609611189465,1.6050667370490408e-36,chronic_n,M1_IC,MHAS,7695,1754,1.310861999913959,1.4480369827051705
-0.1320647955875871,0.8762842138892756,0.03832654281487383,-3.445778979478816,5.694158733635001e-4,env_formative,M2_Env,MHAS,7695,1754,0.8128694019833251,0.944646239159704
0.04491308795842393,1.0459369514424441,0.0032584892569750335,13.783408327120979,3.207633379551256e-43,age,M2_Env,MHAS,7695,1754,1.0392782158793377,1.0526383500370875
0.19468061248718418,1.2149228933158138,0.04983789115995358,3.906277090705166,9.372902654724578e-5,female,M2_Env,MHAS,7695,1754,1.1018585509401562,1.3395890383964852
0.3645617280261617,1.4398828095599532,0.024972855371504364,14.59831975970798,2.8785255234104795e-48,chronic_n,M2_Env,MHAS,7695,1754,1.3711021856963026,1.5121137774376574
-0.509340899499786,0.6008914962089819,0.04530683679634541,-11.242031788475487,2.5348023766196765e-29,ic_cfa,M3_Both,MHAS,7695,1754,0.5498321112536745,0.6566924390665185
-0.03534766358996784,0.9652697687616455,0.03989890697442775,-0.8859306249322338,0.3756549121815198,env_formative,M3_Both,MHAS,7695,1754,0.8926599896693046,1.0437856936215275
0.03501653943887796,1.035636837510147,0.003367450322699156,10.398531851484211,2.517825166456535e-25,age,M3_Both,MHAS,7695,1754,1.0288239325379205,1.0424948577569046
0.20800759295571666,1.2312225181314336,0.04990932932780968,4.167709639805038,3.076755048139039e-5,female,M3_Both,MHAS,7695,1754,1.1164849442945493,1.3577513041268414
0.3215590395562558,1.379276435491023,0.02540862692195876,12.655506357895971,1.0430091007607948e-36,chronic_n,M3_Both,MHAS,7695,1754,1.3122695653195604,1.4497047982954276
-0.5170147949294653,0.5962979653823207,0.04539546308137887,-11.389129217662806,4.7369989424599e-30,ic_cfa,M4_Interaction,MHAS,7695,1754,0.5455341336247725,0.6517855466834328
-0.04391629856888001,0.9570340592410727,0.039878086893962945,-1.1012639268692803,0.27078180624512316,env_formative,M4_Interaction,MHAS,7695,1754,0.8850799059145489,1.034837854104297
-0.17886337450152642,0.8362201405862694,0.0657110174327606,-2.7219693361855186,0.006489416360574097,ic_env_cont,M4_Interaction,MHAS,7695,1754,0.7351674602321044,0.9511630497102671
0.03559451845514855,1.0362355868863242,0.003374782134430038,10.54720483790876,5.233077532559444e-26,age,M4_Interaction,MHAS,7695,1754,1.0294039500574406,1.0431125618565267
0.20593042225864183,1.2286677130968577,0.04991897895638822,4.125293156307408,3.702628235257968e-5,female,M4_Interaction,MHAS,7695,1754,1.1141471490645753,1.3549595764564177
0.3217310585250575,1.3795137176090762,0.025426601095061778,12.653325441422938,1.0723777525798329e-36,chronic_n,M4_Interaction,MHAS,7695,1754,1.3124490824124948,1.4500052783560058
0.17039923580897295,1.1857781619365486,0.0923630027088559,1.8448862727655218,0.06505408394322834,High IC / Low Env,M5_6group,MHAS,7695,1754,0.989424073075706,1.4210992915855951
0.47519120538159326,1.60832168784999,0.08104968859613697,5.8629615191913524,4.546836240434102e-9,Medium IC / High Env,M5_6group,MHAS,7695,1754,1.3720882038163584,1.8852276729833664
0.48583009617133466,1.6255237900322492,0.08415919150644625,5.7727514662985095,7.79874306721021e-9,Medium IC / Low Env,M5_6group,MHAS,7695,1754,1.3783375248667487,1.9170395815903338
0.661891793075126,1.938456025522146,0.08596650438227892,7.699414996936505,1.3669056450880526e-14,Low IC / High Env,M5_6group,MHAS,7695,1754,1.6378713549840767,2.294204457174627
0.711140853504205,2.0363130688725373,0.08015471713691912,8.87210234039557,7.177777080085191e-19,Low IC / Low Env,M5_6group,MHAS,7695,1754,1.740265360992123,2.382723352085303
0.0381832598873532,1.0389216080907624,0.00332348071565821,11.488936796731517,1.4994598082201846e-30,age,M5_6group,MHAS,7695,1754,1.0321760438988337,1.0457112564643931
0.19974506962517824,1.221091425183026,0.04996002657850993,3.998097745430296,6.385358369443033e-5,female,M5_6group,MHAS,7695,1754,1.1071879444845465,1.3467128829240296
0.3315276959523607,1.3930947288292843,0.02532121539866701,13.092882420241699,3.6161962101463995e-39,chronic_n,M5_6group,MHAS,7695,1754,1.3256436482735794,1.463977839006266
-0.5383808275524388,0.5836925866017646,0.029271284294203136,-18.392798284531004,1.5003262686812045e-75,ic_cfa,M1_IC,SHARE,41748,6787,0.551147646486354,0.6181592860385986
0.07178477523231241,1.0744240765051893,0.0016729031700028723,42.91029900564368,0,age,M1_IC,SHARE,41748,6787,1.0709069272401632,1.0779527770438488
-0.06656007944579093,0.9356067034355214,0.024697594577376848,-2.6950025127856128,0.007038810022661072,female,M1_IC,SHARE,41748,6787,0.8913952342783392,0.9820109754369089
0.302592796925299,1.3533632585434703,0.009807951577616183,30.85178332404084,5.301466771502828e-209,chronic_n,M1_IC,SHARE,41748,6787,1.3275952352116438,1.3796314275588744
-0.2822856222734712,0.754058277932419,0.01842693376957122,-15.319185807223954,5.6926106727230545e-53,env_formative,M2_Env,SHARE,41748,6787,0.727310050889839,0.7817902225092831
0.07784525317241328,1.0809553713123496,0.0015933962287563122,48.854924950571494,0,age,M2_Env,SHARE,41748,6787,1.0775847525528288,1.0843365331598225
-0.08594950454396418,0.9176405667291687,0.025000140546843852,-3.4379608539766746,5.861124233126398e-4,female,M2_Env,SHARE,41748,6787,0.8737597907891285,0.9637250633226406
0.30040980318392035,1.3504120973754081,0.009823723200732378,30.580035394474898,2.2556912638662926e-205,chronic_n,M2_Env,SHARE,41748,6787,1.324659315116868,1.3766655410391018
-0.47112814778255874,0.6242975709357582,0.02973859187147981,-15.84231525886014,1.5886227810846002e-56,ic_cfa,M3_Both,SHARE,41748,6787,0.5889489403189341,0.6617678212736535
-0.2292375983194456,0.7951395872296737,0.018836753608716342,-12.169697766464935,4.507483895224855e-34,env_formative,M3_Both,SHARE,41748,6787,0.7663183190903963,0.8250448246235842
0.06857803196365012,1.0709841926900534,0.0016922717267064734,40.52424376144237,0,age,M3_Both,SHARE,41748,6787,1.0674377807169197,1.0745423871184367
-0.1160965762868124,0.8903892286594963,0.02506688415610412,-4.631472167175645,3.630748122389548e-6,female,M3_Both,SHARE,41748,6787,0.8477006867517183,0.9352274817078835
0.29234690938171454,1.3395676456264392,0.009825253556097067,29.754642738995624,1.51017102803621e-194,chronic_n,M3_Both,SHARE,41748,6787,1.314017729066643,1.3656143577939144
-0.4823553551535404,0.6173276522201933,0.03026778364373901,-15.93626282092568,3.54956789389783e-57,ic_cfa,M4_Interaction,SHARE,41748,6787,0.5817699344151052,0.6550586540344961
-0.2324087429581453,0.7926220783926434,0.018872650544554392,-12.314578835096677,7.56088521660537e-35,env_formative,M4_Interaction,SHARE,41748,6787,0.7638383178781399,0.8224904989064747
-0.07391154596140959,0.9287538422362571,0.03825074219753537,-1.9322905051021984,0.053323659692816834,ic_env_cont,M4_Interaction,SHARE,41748,6787,0.861669923806547,1.0010604706475383
0.06865061657782635,1.071061932485791,0.0016914069488780574,40.587876633333934,0,age,M4_Interaction,SHARE,41748,6787,1.0675170724904246,1.0746185637518104
-0.11497927456027679,0.89138461805356,0.025061275325430357,-4.587925916268283,4.47671436190771e-6,female,M4_Interaction,SHARE,41748,6787,0.8486576830129945,0.9362627042761654
0.2923786682339564,1.3396101894329324,0.009825558228559409,29.7569523718373,1.4097614356582697e-194,chronic_n,M4_Interaction,SHARE,41748,6787,1.3140586767233062,1.3656585443409437
0.3395438624622583,1.4043068873644766,0.046481914260512756,7.304859704341116,2.775561924595858e-13,High IC / Low Env,M5_6group,SHARE,41748,6787,1.2820230146874698,1.5382546267159298
0.16971733036871686,1.1849698489848086,0.046214514111399735,3.6723815803756916,2.403005134786941e-4,Medium IC / High Env,M5_6group,SHARE,41748,6787,1.0823524672701244,1.2973163414544546
0.48555866066087827,1.6250826250291754,0.04302754847210819,11.284832111121382,1.5593902611446935e-29,Medium IC / Low Env,M5_6group,SHARE,41748,6787,1.4936528032931868,1.7680772481724714
0.5358533664254692,1.7089059431454148,0.04921143560822329,10.888797691078281,1.3034971630163398e-27,Low IC / High Env,M5_6group,SHARE,41748,6787,1.5517742483341948,1.8819486955996851
0.7780175574196821,2.1771519058387168,0.04170421850024939,18.65560812307344,1.1370120742427344e-77,Low IC / Low Env,M5_6group,SHARE,41748,6787,2.0062700250088397,2.362588466164355
0.07159076435329295,1.0742156467651391,0.0016622607525133338,43.06831178264175,0,age,M5_6group,SHARE,41748,6787,1.0707215138943262,1.0777211821942836
-0.08760587151332272,0.9161218753070666,0.024797444988134177,-3.53285879070376,4.1109198476454854e-4,female,M5_6group,SHARE,41748,6787,0.872660346392787,0.961747939946356
0.29523499769411415,1.3434420273727259,0.009837141866280414,30.01227406368059,6.787252714735855e-198,chronic_n,M5_6group,SHARE,41748,6787,1.3177875074978898,1.3695959861830989
